jpg_link;AUTHOR;TITLE;TECHNIQUE;LOCATION;TYPE;SCHOOL;TIMEFRAME;CSS2_1;CSS2_2;CSS2_3;CSS2_4;CSS2_5;CSS2_6;CSS2_7;CSS2_8;CSS2_9;CSS3_1;CSS3_2;CSS3_3;CSS3_4;CSS3_5;CSS3_6;CSS3_7;CSS3_8;CSS3_9;ESA_1;ESA_2;ESA_3;ESA_4;ESA_5;ESA_6;ESA_7;ESA_8;ESA_9
http://www.wga.hu/art/b/bruegel/jan_e/2/galilee.jpg;BRUEGHEL, Jan the Elder;Christ in the Storm on the Sea of Galilee;Oil on copper;Museo Thyssen-Bornemisza, Madrid;religious;Flemish;1551-1600;gray;gray;gray;gray;black;gray;purple;brown;gray;lightslategrey;darkslategray;darkslategray;darkgray;black;lightgray;darkslateblue;sienna;dimgrey;#68899b;#37453a;#495f5b;#92a8bc;#1c2218;#c7d2dd;#386784;#92502e;#607877
http://www.wga.hu/art/f/fantin/chrysant.jpg;FANTIN-LATOUR, Henri;Chrysanthemums in a Vase;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;still-life;French;1851-1900;gray;black;black;brown;black;gray;yellow;brown;green;darkslategray;black;black;tan;black;darkslategray;darkkhaki;wheat;darkolivegreen;#463322;#201916;#2c231e;#cbba90;#0e0d0f;#484035;#ab9461;#eae1c4;#705e42
http://www.wga.hu/art/p/pater/concert.jpg;PATER, Jean Baptiste Joseph;Concert Champêtre;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;genre;French;1701-1750;green;brown;brown;brown;brown;gray;gray;gray;brown;darkseagreen;sienna;peru;tan;wheat;darkgray;grey;darkslategray;saddlebrown;#a2a78a;#7d6229;#ad9242;#ccbd8b;#e3dbc0;#a4b4af;#848d6c;#383529;#55351b
http://www.wga.hu/art/c/crespi/giuseppe/fulvio_g.jpg;CRESPI, Giuseppe Maria;Count Fulvio Grati;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1701-1750;gray;gray;black;gray;brown;gray;gray;gray;gray;darkslategray;dimgrey;black;darkslategray;saddlebrown;dimgrey;darkslategray;grey;lightgray;#252228;#6f5447;#0f161e;#4c3b39;#80422e;#5f646a;#40282a;#a48166;#d8cbbd
http://www.wga.hu/art/c/church/wilderne.jpg;CHURCH, Frederic Edwin;Cross in the Wilderness;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;American;1801-1850;brown;brown;brown;brown;black;brown;brown;gray;gray;wheat;burlywood;tan;peru;black;saddlebrown;wheat;lightgray;gainsboro;#ead4a4;#e1c080;#c3b7a2;#b4945a;#311f14;#644521;#e9ddbd;#d7d1c7;#e1e0db
http://www.wga.hu/art/d/david/1/crucifix.jpg;DAVID, Gerard;Crucifixion;Oil on panel;Museo Thyssen-Bornemisza, Madrid;religious;Flemish;1501-1550;gray;brown;brown;brown;brown;brown;brown;gray;black;darkgray;chocolate;rosybrown;wheat;saddlebrown;sienna;goldenrod;grey;black;#acb5b5;#b16c1f;#b5a586;#e3d6ba;#7e3f21;#7e673a;#d9a53f;#7b817e;#26201b
http://www.wga.hu/art/m/master/zunk_fl/15_paint/1/09crucif.jpg;UNKNOWN MASTER, Flemish;Crucifixion;Tempera on panel;Museo Thyssen-Bornemisza, Madrid;religious;Flemish;1401-1450;brown;gray;brown;black;green;brown;gray;gray;gray;rosybrown;darkgray;tan;black;darkolivegreen;sienna;gainsboro;darkslategray;grey;#ad997c;#abb1b7;#d4bc9e;#111112;#5e3c2e;#7d5c42;#e7dcd1;#392823;#9d7d57
http://www.wga.hu/art/u/uccello/6various/3crucifi.jpg;UCCELLO, Paolo;Crucifixion;Tempera on panel;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1401-1450;black;brown;red;gray;black;brown;brown;black;brown;black;sienna;indianred;darkslategray;black;tan;saddlebrown;black;sienna;#301c1b;#7f4a37;#a67558;#454548;#110f12;#d2b183;#643026;#090a0e;#8e614a
http://www.wga.hu/art/v/vitale/crucifix.jpg;VITALE DA BOLOGNA;Crucifixion;Tempera on panel;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1301-1350;brown;green;brown;brown;gray;gray;brown;gray;black;tan;darkolivegreen;peru;sienna;darkslategray;grey;saddlebrown;darkslategray;black;#c8b79b;#624c3d;#b28b5a;#886444;#4b352c;#857866;#8c402d;#2b2837;#1e1618
http://www.wga.hu/art/u/ugolino/nerio/crucifix.jpg;UGOLINO DI NERIO;Crucifixion with the Virgin and St John the Evangelist;Tempera on panel;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1301-1350;brown;black;brown;gray;brown;brown;brown;white;yellow;sienna;black;peru;dimgrey;rosybrown;peru;saddlebrown;whitesmoke;darkkhaki;#985d25;#281b22;#b3782d;#755e49;#a39381;#a57745;#6a3e24;#f5f5fa;#d1ab5b
http://www.wga.hu/art/v/valentin/davidgol.jpg;VALENTIN DE BOULOGNE;David with the Head of Goliath and Two Soldiers;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;religious;French;1601-1650;brown;brown;black;gray;brown;gray;brown;gray;green;peru;saddlebrown;black;darkslategray;saddlebrown;darkslategray;wheat;darkslategray;darkolivegreen;#ad824f;#522b1f;#121214;#232327;#814b29;#453129;#e6d2b5;#342c2f;#665545
http://www.wga.hu/art/f/friedric/4/413fried.jpg;FRIEDRICH, Caspar David;Easter Morning;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;German;1801-1850;gray;black;gray;gray;green;brown;gray;brown;gray;darkslategray;black;darkgray;silver;darkolivegreen;bisque;dimgrey;wheat;grey;#3f3226;#231d16;#bcac9f;#dac2b0;#584e43;#f0d9c7;#73685d;#f0d1b4;#92867a
http://www.wga.hu/art/t/terbrugg/2/esausell.jpg;TERBRUGGHEN, Hendrick;Esau Selling His Birthright;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;religious;Dutch;1601-1650;gray;green;brown;black;brown;yellow;brown;black;brown;darkslategray;darkolivegreen;peru;black;peru;darkkhaki;saddlebrown;black;sienna;#382723;#583927;#a57c38;#231c1f;#ac8546;#c1a57d;#77562d;#111115;#936b36
http://www.wga.hu/art/p/pannini/expulsio.jpg;PANNINI, Giovanni Paolo;Expulsion of the Moneychangers from the Temple;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1701-1750;gray;gray;gray;green;gray;brown;green;gray;gray;dimgrey;darkslategray;darkslategray;darkolivegreen;darkslategray;rosybrown;darkolivegreen;darkslategray;silver;#7d714d;#192f36;#433d2a;#514b34;#2e3028;#a6946e;#645a3d;#373f36;#cfcac3
http://www.wga.hu/art/c/cole/expulsio.jpg;COLE, Thomas;Expulsion, Moon and Firelight;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;American;1801-1850;green;green;gray;gray;black;brown;brown;black;brown;darkolivegreen;darkolivegreen;darkslategray;darkslategray;black;sienna;tan;black;peru;#74583c;#5d402f;#45332b;#302727;#131014;#815333;#d3b289;#201a1e;#af824a
http://www.wga.hu/art/h/hals/frans/07-1648/67famil.jpg;HALS, Frans;Family Group in a Landscape;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;Dutch;1601-1650;gray;brown;gray;gray;gray;green;gray;gray;black;grey;tan;grey;silver;darkgray;darkolivegreen;gainsboro;darkslategray;black;#807c70;#c6b184;#a18864;#c8c8bd;#bdb89e;#665443;#e6e0c8;#43362f;#2a2221
http://www.wga.hu/art/c/clonney/fishing.jpg;CLONNEY, James Goodwyn;Fishing Party on Long Island Sound off New Rochelle;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;American;1801-1850;white;gray;maroon;gray;brown;brown;yellow;gray;white;linen;lightgray;maroon;gainsboro;tan;sienna;darkkhaki;silver;antiquewhite;#f1edea;#ddd7d2;#4a2816;#e3e1e4;#c4b79e;#987238;#b8a171;#d9caaf;#f1e5d8
http://www.wga.hu/art/m/memling/3mature5/30young1.jpg;MEMLING, Hans;Flower Still-life;Oil on oak panel;Museo Thyssen-Bornemisza, Madrid;still-life;Flemish;1451-1500;brown;green;brown;black;gray;brown;brown;gray;brown;tan;darkolivegreen;peru;black;darkslategray;peru;sienna;dimgrey;burlywood;#d2aa75;#6b5340;#c18d5f;#1b1714;#4e3c31;#a57854;#86503d;#87674c;#edcb91
http://www.wga.hu/art/a/ast/flowstil.jpg;AST, Balthasar van der;Flower Still-Life with Shell and Insects;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;still-life;Dutch;1601-1650;brown;black;brown;brown;gray;red;gray;brown;gray;sienna;black;sandybrown;saddlebrown;darkslategray;indianred;lightgray;rosybrown;dimgrey;#a94934;#1a130e;#d8a654;#7a3f30;#482e27;#a87863;#dccdc3;#b4968e;#795d57
http://www.wga.hu/art/b/bosschae/ambrosiu/flower_c.jpg;BOSSCHAERT, Ambrosius the Elder;Flowers in a Chinese Vase;Oil on copper;Museo Thyssen-Bornemisza, Madrid;still-life;Dutch;1601-1650;gray;gray;gray;gray;brown;brown;gray;gray;black;grey;dimgrey;dimgrey;silver;saddlebrown;tan;grey;darkslategray;black;#7c736f;#7c6458;#5f524d;#c7c6cb;#7f3b35;#c6ac86;#968f8a;#3d3535;#141419
http://www.wga.hu/art/c/canalett/1/canal105.jpg;CANALETTO;Grand Canal, Looking East from the Campo San Vio;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Italian;1701-1750;gray;gray;black;brown;gray;brown;brown;green;gray;dimgrey;dimgrey;black;tan;darkslategray;rosybrown;rosybrown;darkolivegreen;grey;#8e7458;#6e6c69;#312019;#c6b6a2;#4e3c31;#a29b8e;#b89f7e;#695543;#8b887f
http://www.wga.hu/art/c/cropsey/greenwoo.jpg;CROPSEY, Jasper Francis;Greenwood Lake;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;American;1851-1900;gray;brown;brown;brown;brown;brown;brown;yellow;gray;grey;sienna;tan;saddlebrown;rosybrown;rosybrown;peru;peachpuff;darkslategray;#9b7c7b;#956142;#deac93;#774431;#c7a099;#b89189;#ad7957;#f9d5bc;#442223
http://www.wga.hu/art/c/cranach/hans/3omphale.jpg;CRANACH, Hans;Hercules with Omphale;Panel;Museo Thyssen-Bornemisza, Madrid;mythological;German;1501-1550;black;brown;brown;red;brown;black;gray;gray;brown;black;sienna;peru;darksalmon;tan;black;darkslategray;darkslategray;sienna;#2a131d;#ad5a40;#c1805c;#dc996d;#d4b796;#070510;#23212c;#4c2d30;#7b443a
http://www.wga.hu/art/c/claude/3/02egypt.jpg;CLAUDE LORRAIN;Ideal Landscape with the Flight into Egypt;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;French;1651-1700;gray;gray;green;black;gray;brown;brown;brown;brown;darkslategray;darkgray;darkolivegreen;black;grey;burlywood;peru;wheat;sienna;#39372a;#9698c9;#544b36;#21251d;#8f7c5d;#efc578;#be8d4d;#f2debc;#7d5e38
http://www.wga.hu/art/b/breenber/romanrui.jpg;BREENBERGH, Bartholomeus;Idealised View with Roman Ruins, Sculptures, and a Port;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Dutch;1601-1650;gray;gray;green;gray;purple;gray;gray;black;gray;darkgray;gainsboro;darkolivegreen;dimgrey;lavender;darkslategray;silver;black;grey;#91a1b3;#d8d8e1;#524e3f;#7f7050;#e8ecf7;#293737;#b6bdca;#0e262b;#918e7e
http://www.wga.hu/art/g/guercino/1/samarita.jpg;GUERCINO;Jesus and the Samaritan Woman at the Well;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1601-1650;gray;brown;gray;green;brown;brown;purple;gray;black;darkslategray;tan;lightslategrey;darkolivegreen;sienna;saddlebrown;darkslateblue;dimgrey;black;#363c4c;#dac59b;#8c939a;#665745;#a8572d;#5c3223;#4c638c;#88775d;#27231a
http://www.wga.hu/art/k/kensett/lake_geo.jpg;KENSETT, John Frederick;Lake George;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;American;1851-1900;yellow;gray;brown;gray;black;brown;brown;yellow;brown;darkkhaki;darkslategray;wheat;silver;black;tan;saddlebrown;darkkhaki;sienna;#a8956b;#402a1f;#ebdac5;#ccc6ba;#20191a;#c9b692;#644523;#c39e5d;#8f702d
http://www.wga.hu/art/s/seghers/hercules/armedmen.jpg;SEGHERS, Hercules;Landscape with Armed Men;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Dutch;1601-1650;brown;black;gray;green;brown;gray;green;brown;gray;sienna;black;darkslategray;darkolivegreen;peru;gainsboro;darkolivegreen;rosybrown;darkslategray;#8c7947;#181a1c;#262523;#503a26;#b59a53;#d9e0e4;#665b3d;#afa887;#39231c
http://www.wga.hu/art/h/hackert/philipp/caserta.jpg;HACKERT, Jacob Philipp;Landscape with the Palace of Caserta and Vesuvius;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;German;1751-1800;green;gray;gray;white;black;gray;gray;white;gray;darkolivegreen;silver;gainsboro;linen;black;darkgray;grey;whitesmoke;darkslategray;#65542f;#c4c6d0;#dbdbdf;#f3f1e3;#181914;#adb2bb;#97865c;#f2f5f3;#3c3221
http://www.wga.hu/art/g/gogh_van/15/auvers05.jpg;GOGH, Vincent van;Les Vessenots in Auvers;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Dutch;1851-1900;gray;green;gray;yellow;gray;green;green;brown;yellow;lightgray;darkseagreen;slategray;darkkhaki;lightslategrey;olivedrab;darkolivegreen;tan;darkkhaki;#c7cdca;#93a283;#637d7d;#b7b165;#859bb5;#777e43;#455338;#c9c77d;#989856
http://www.wga.hu/art/g/gentiles/orazio/lot_daug.jpg;GENTILESCHI, Orazio;Lot and his Daughters;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1551-1600;green;brown;brown;gray;brown;brown;black;brown;green;darkolivegreen;wheat;sienna;grey;saddlebrown;sienna;black;peru;darkolivegreen;#4e3326;#e8d6b3;#87593b;#9c8369;#823225;#b74f35;#241714;#ce945c;#6a5340
http://www.wga.hu/art/d/delacroi/1/111delac.jpg;DELACROIX, Eugène;Louis d'Orléans Showing his Mistress;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;historical;French;1801-1850;green;gray;gray;black;black;black;black;gray;gray;darkolivegreen;gainsboro;grey;black;black;black;black;darkgray;darkslategray;#5c5136;#e0dad8;#8e775d;#131316;#0b0c10;#1f1d1b;#161620;#beaea0;#352f23
http://www.wga.hu/art/n/nattier/marc/bouret.jpg;NATTIER, Jean-Marc;Madame Bouret as Diana;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;French;1701-1750;gray;brown;green;red;brown;gray;gray;white;brown;darkslategray;saddlebrown;darkolivegreen;indianred;rosybrown;dimgrey;darkslategray;antiquewhite;wheat;#322c1e;#753720;#785d3b;#af6b48;#b6997f;#676d63;#3b4b44;#f8eade;#e6c8af
http://www.wga.hu/art/s/scorel/daffodil.jpg;SCOREL, Jan van;Madonna of the Daffodils with the Child and Donors;Oil on panel;Museo Thyssen-Bornemisza, Madrid;religious;Dutch;1501-1550;brown;brown;brown;gray;gray;black;gray;gray;gray;tan;peru;saddlebrown;darkslategray;slategray;black;darkslategray;darkslategray;dimgrey;#c1ac8d;#a97f50;#65362e;#502127;#4c7284;#1f1d25;#38212b;#322b34;#815f4a
http://www.wga.hu/art/h/hobbema/marshy.jpg;HOBBEMA, Meyndert;Marshy Wood;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Dutch;1651-1700;green;brown;blue;brown;white;green;black;gray;green;olivedrab;tan;powderblue;wheat;beige;darkolivegreen;black;grey;darkolivegreen;#8b7b36;#bebb9c;#c3dae8;#e0dcbd;#eceddd;#4e4621;#2b261a;#9e986c;#6c663b
http://www.wga.hu/art/h/harnett/material.jpg;HARNETT, William Michael;Materials for a Leisure Hour;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;still-life;American;1851-1900;black;brown;gray;black;black;black;gray;green;black;black;wheat;grey;black;black;black;darkslategray;darkolivegreen;black;#0e1117;#e4d6b6;#a48963;#090e12;#212227;#13151c;#312827;#534638;#1c191f
http://www.wga.hu/art/i/innes/2morning.jpg;INNES, George;Morning;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;American;1851-1900;gray;gray;brown;brown;gray;gray;white;gray;brown;grey;darkslategray;wheat;tan;darkgray;silver;antiquewhite;dimgrey;burlywood;#9d8b6e;#2b2b20;#f3e7b9;#dcc8a3;#b2aca2;#d2cabf;#eae4d1;#6c6657;#d9bd7e
http://www.wga.hu/art/s/savery/roelandt/mountain.jpg;SAVERY, Roelandt;Mountainous Landscape with a Castle;Oil on panel;Museo Thyssen-Bornemisza, Madrid;landscape;Dutch;1601-1650;black;gray;green;gray;gray;blue;gray;purple;green;black;darkgray;darkolivegreen;grey;gainsboro;lightsteelblue;dimgrey;lavender;darkolivegreen;#251715;#9da9ae;#6e5728;#848e79;#dadfe2;#bcc7d7;#77734e;#e7ecf2;#50361b
http://www.wga.hu/art/c/copley/henshaw.jpg;COPLEY, John Singleton;Mrs Joshua Henshaw II (Catherine Hill);Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;English;1751-1800;gray;green;white;brown;brown;gray;brown;gray;black;darkslategray;darkolivegreen;antiquewhite;sienna;tan;darkslategray;rosybrown;darkslategray;black;#3c5d6c;#52362f;#f6ebd7;#855540;#dabb9f;#1d282e;#bb896c;#2e4147;#0e181f
http://www.wga.hu/art/r/ricci/sebastia/1/amphitri.jpg;RICCI, Sebastiano;Neptune and Amphitrite;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;mythological;Italian;1701-1750;brown;gray;gray;brown;gray;brown;gray;gray;gray;tan;gainsboro;darkgray;peru;darkslategray;sienna;darkslategray;slategray;grey;#cdb78f;#e8ddca;#a4b3ba;#b68754;#4a5153;#814c33;#272929;#677e89;#919183
http://www.wga.hu/art/k/koninck/philips/panoramv.jpg;KONINCK, Philips;Panoramic View;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Dutch;1651-1700;gray;gray;brown;green;yellow;purple;gray;gray;gray;grey;gainsboro;sienna;darkolivegreen;darkkhaki;lavender;silver;darkslategray;lightgray;#7f7b6f;#d7d9dc;#9a742a;#5a4b3c;#b79d68;#e8e9e9;#b7b8ba;#29272e;#caccd0
http://www.wga.hu/art/f/feti/parable3.jpg;FETTI, Domenico;Parable of the Sower;Oil on wood;Museo Thyssen-Bornemisza, Madrid;religious;Italian;1601-1650;gray;gray;black;gray;gray;brown;green;black;gray;slategray;darkgray;black;lightgray;dimgrey;rosybrown;darkolivegreen;black;darkslategray;#637599;#96a7ba;#21211d;#cbdad6;#76654e;#a89a7f;#4d4535;#091215;#333127
http://www.wga.hu/art/b/bassano/jacopo/1/14pastor.jpg;BASSANO, Jacopo;Pastoral Scene;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;landscape;Italian;1551-1600;gray;black;green;gray;brown;black;black;gray;brown;grey;black;darkolivegreen;darkslategray;tan;black;black;darkslategray;saddlebrown;#907268;#171215;#604741;#49312b;#c8b39c;#09090c;#251a1b;#332423;#754230
http://www.wga.hu/art/w/watteau/antoine/1/00conten.jpg;WATTEAU, Jean-Antoine;Pierrot Content;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;genre;French;1701-1750;brown;gray;green;brown;gray;gray;black;black;brown;peru;darkslategray;darkolivegreen;sienna;darkslategray;darkslategray;black;black;tan;#a78449;#412e31;#583d33;#7a5c37;#302530;#322326;#1b151c;#251d27;#cebca4
http://www.wga.hu/art/c/cranach/hans/2portrai.jpg;CRANACH, Hans;Portrait of a Bearded Young Man;Oil and tempera on beechwood;Museo Thyssen-Bornemisza, Madrid;portrait;German;1501-1550;brown;brown;black;gray;green;brown;gray;brown;brown;peru;saddlebrown;black;darkslategray;darkolivegreen;burlywood;darkslategray;saddlebrown;sienna;#c1784e;#79412e;#10080b;#33261a;#483d22;#e0ae74;#4a251e;#633326;#96553a
http://www.wga.hu/art/p/polack/portmonk.jpg;POLACK, Jan;Portrait of a Benedictine Monk;Oil on panel;Museo Thyssen-Bornemisza, Madrid;portrait;Polish;1451-1500;maroon;brown;black;yellow;gray;brown;black;black;brown;maroon;burlywood;black;khaki;lightgray;sienna;black;black;sandybrown;#552321;#d9b483;#0c0912;#f3d890;#e3d4c8;#9a5a40;#07050d;#1d0d15;#db9e55
http://www.wga.hu/art/g/girolamo/camerino/p_child.jpg;GIROLAMO DI GIOVANNI DA CAMERINO;Portrait of a Child;Tempera on poplar;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1451-1500;brown;brown;gray;brown;gray;brown;black;gray;black;burlywood;sienna;darkslategray;rosybrown;darkslategray;rosybrown;black;lightgray;black;#e0b498;#8a5d49;#563233;#c28e6a;#362429;#ab9a95;#030e15;#e3d2ce;#231c22
http://www.wga.hu/art/c/cezanne/5/5portra1.jpg;CÉZANNE, Paul;Portrait of a Farmer;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;French;1851-1900;gray;brown;gray;gray;green;gray;gray;gray;black;darkslategray;sienna;dimgrey;darkslategray;darkolivegreen;darkslategray;darkslategray;darkgray;black;#21292b;#987547;#646971;#2f3b42;#6f5438;#48382c;#444d56;#9f9b96;#0e1217
http://www.wga.hu/art/m/master/flemalle/2/portrait.jpg;MASTER of Flémalle;Portrait of a Fat Man;Wood;Museo Thyssen-Bornemisza, Madrid;portrait;Flemish;1401-1450;yellow;brown;brown;green;black;brown;gray;brown;brown;peachpuff;saddlebrown;burlywood;darkolivegreen;black;sienna;darkslategray;peru;burlywood;#f2d8c1;#744831;#eabf9e;#5e3a29;#241a16;#8f5e40;#452c22;#b57f59;#dca87f
http://www.wga.hu/art/p/provost/portrait.jpg;PROVOST, Jan;Portrait of a Female Donor;Oil on panel;Museo Thyssen-Bornemisza, Madrid;portrait;Flemish;1501-1550;brown;brown;brown;black;brown;gray;gray;brown;red;saddlebrown;burlywood;saddlebrown;black;saddlebrown;darkslategray;darkslategray;sienna;darksalmon;#69301f;#ebc49e;#8a371d;#1a191b;#53261d;#332928;#41221d;#a1683d;#d3a176
http://www.wga.hu/art/g/ghirland/ridolfo/portgent.jpg;GHIRLANDAIO, Ridolfo;Portrait of a Gentleman;Oil on panel;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1501-1550;gray;red;black;brown;green;brown;black;red;brown;darkslategray;indianred;black;saddlebrown;darkolivegreen;sienna;black;darksalmon;saddlebrown;#482523;#9f6f59;#100e14;#6b3b31;#59463e;#885543;#221a1e;#d59e74;#5c3129
http://www.wga.hu/art/c/carpacci/5/03knight.jpg;CARPACCIO, Vittore;Portrait of a Knight;Tempera on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1501-1550;gray;gray;gray;gray;green;green;yellow;green;black;darkslategray;dimgrey;lightslategrey;silver;darkolivegreen;darkolivegreen;darkkhaki;darkolivegreen;black;#3f2b24;#957254;#8e9b8c;#c8ccb8;#775843;#5f4333;#c19468;#513227;#2c1e19
http://www.wga.hu/art/f/foschi/port_lad.jpg;FOSCHI, Pierfrancesco di Jacopo;Portrait of a Lady;Oil on panel;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1501-1550;gray;black;brown;maroon;brown;green;brown;black;brown;grey;black;saddlebrown;maroon;sienna;darkolivegreen;tan;black;rosybrown;#9b7364;#0e0807;#784736;#531d14;#945f50;#4f351b;#d5b09e;#2d190d;#b88978
http://www.wga.hu/art/b/boltraff/ladylucy.jpg;BOLTRAFFIO, Giovanni Antonio;Portrait of a Lady as St Lucy;Oil on panel;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1451-1500;black;gray;brown;black;brown;black;brown;black;red;black;darkslategray;burlywood;black;saddlebrown;black;sienna;black;darksalmon;#0c0d0f;#3e2924;#e4bb9b;#231818;#714234;#09090b;#a4634a;#151416;#d39c7a
http://www.wga.hu/art/h/heemsker/1/3portrai.jpg;HEEMSKERCK, Maerten van;Portrait of a Lady Spinning;Oil on panel;Museo Thyssen-Bornemisza, Madrid;portrait;Dutch;1501-1550;white;brown;gray;gray;brown;white;black;green;brown;seashell;saddlebrown;silver;darkslategray;sienna;antiquewhite;black;darkolivegreen;rosybrown;#f9f3ec;#79442f;#d7c2ab;#49302b;#926738;#efe2d7;#1c1b1b;#68543b;#ab906e
http://www.wga.hu/art/c/ceruti/portrai1.jpg;CERUTI, Giacomo;Portrait of a Man;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;Italian;1701-1750;gray;black;gray;black;gray;gray;brown;gray;brown;lightgray;black;darkslategray;black;darkgray;darkslategray;saddlebrown;dimgrey;saddlebrown;#cdc8c9;#181f26;#3f1d1e;#2a1c1e;#a4a09f;#3d4249;#7a3f2a;#7b736b;#6c261d
http://www.wga.hu/art/m/maes/portrai1.jpg;MAES, Nicolaes;Portrait of a Man;Oil on canvas;Museo Thyssen-Bornemisza, Madrid;portrait;Dutch;1651-1700;brown;brown;black;gray;black;gray;green;brown;white;rosybrown;saddlebrown;black;darkslategray;black;silver;darkolivegreen;burlywood;linen;#aa8b67;#824c1a;#0c1615;#2e271d;#1a201e;#d2c8bf;#472c19;#e4bd8b;#ecebeb
